股票代码,code,所属概念数量,所属概念,market_code
601001.SH,601001,4,煤炭概念;国企改革;沪股通;融资融券,17
301166.SZ,301166,11,基因测序;细胞免疫治疗;猴痘概念;医疗器械概念;重组蛋白;医药电商;合成生物;减肥药;跨境电商;海峡两岸;融资融券,33
600333.SH,600333,3,天然气;国企改革;融资融券,17
002732.SZ,002732,8,乳业;三胎概念;乡村振兴;统一大市场;冷链物流;玉米;国企改革;粤港澳大湾区,33
002235.SZ,002235,17,知识产权保护;数据确权;Web3.0;NFT概念;区块链;蚂蚁集团概念;网络安全;数据要素;文化传媒概念;独角兽概念;体育产业;福建自贸区;海峡两岸;比亚迪概念;物业管理;股权转让(并购重组);融资融券,33
301337.SZ,301337,14,脑机接口;AI应用;智能医疗;鸿蒙概念;养老概念;数据要素;信创;人工智能;云计算;国产操作系统;物联网;专精特新;机器人概念;融资融券,33
603268.SH,603268,7,股权转让(并购重组);高端装备;ST板块;人民币贬值受益;海工装备;在线教育;跨境电商,22
002258.SZ,002258,6,草甘膦;国企改革;西部大开发;2025年报预增;深股通;融资融券,33
688189.SH,688189,6,创新药;流感;仿制药一致性评价;数字经济;国企改革;融资融券,17
300457.SZ,300457,15,固态电池;宁德时代概念;锂电池概念;OLED;新型烟草(电子烟);比亚迪概念;机器视觉;人民币贬值受益;粤港澳大湾区;储能;氢能源;上海国企改革;国企改革;深股通;融资融券,33
301132.SZ,301132,14,PCB概念;汽车电子;5G;消费电子概念;汽车芯片;新能源汽车;无人驾驶;机器人概念;充电桩;宁德时代概念;车联网(车路协同);智能电网;深股通;融资融券,33
603096.SH,603096,4,IP经济(谷子经济);文化传媒概念;知识产权保护;华为概念,17
300242.SZ,300242,9,文化传媒概念;抖音概念(字节概念);网络游戏;互联网保险;百度概念;华为概念;粤港澳大湾区;参股保险;小米概念,33
688648.SH,688648,16,无人驾驶;机器视觉;专精特新;机器人概念;华为概念;人工智能;阿里巴巴概念;无人机;智能物流;抖音概念(字节概念);拼多多概念;国企改革;统一大市场;沪股通;中字头股票;融资融券,17
000812.SZ,000812,10,物业管理;民营医院;西部大开发;参股券商;烟草;创投;职业教育;信托概念;在线教育;融资融券,33
300538.SZ,300538,24,光刻胶;新能源汽车;消费电子概念;小米概念;芯片概念;PCB概念;机器人概念;智能穿戴;PET铜箔;PEEK材料;存储芯片;宁德时代概念;第三代半导体;粤港澳大湾区;5G;海峡两岸;华为概念;无人机;创投;低空经济;光伏概念;储能;军工;数字经济,33
002835.SZ,002835,9,人脸识别;物联网;安防;智慧城市;人工智能;数字经济;数据安全;网络安全;人民币贬值受益,33
600758.SH,600758,6,煤炭概念;绿色电力;风电;国企改革;沪股通;融资融券,17
301325.SZ,301325,20,钙钛矿电池;光伏概念;固态电池;宁德时代概念;锂电池概念;OLED;比亚迪概念;储能;燃料电池;芯片概念;先进封装;专精特新;氢能源;消费电子概念;传感器;机器人概念;粤港澳大湾区;物联网;深股通;融资融券,33
000705.SZ,000705,16,医药电商;流感;幽门螺杆菌概念;三胎概念;仿制药一致性评价;合成生物;肝炎概念;阿尔茨海默概念;民营医院;创新药;医疗器械概念;冷链物流;参股银行;共同富裕示范区;国企改革;数字经济,33
301040.SZ,301040,10,卫星导航;商业航天;军工;专精特新;人民币贬值受益;高端装备;核电;风电;绿色电力;融资融券,33
000713.SZ,000713,14,玉米;转基因;粮食概念;农业种植;农村电商;化肥;乡村振兴;草甘膦;磷化工;俄乌冲突概念;国企改革;央企国企改革;股权转让(并购重组);融资融券,33
002746.SZ,002746,5,养鸡;预制菜;乡村振兴;深股通;融资融券,33
300753.SZ,300753,11,脑机接口;血氧仪;人工智能;养老概念;医美概念;医疗器械概念;机器人概念;三胎概念;专精特新;流感;医药电商,33
000723.SZ,000723,15,煤炭概念;煤化工概念;天然气;氢能源;碳中和;污水处理;燃料电池;储能;超级电容;深股通;新能源汽车;机器人概念;无人驾驶;股权转让(并购重组);融资融券,33
600278.SH,600278,13,创投;人民币贬值受益;统一大市场;上海自贸区;上海国企改革;一带一路;自由贸易港;医疗器械概念;国企改革;参股券商;航运概念;沪股通;融资融券,17
603321.SH,603321,3,共同富裕示范区;专精特新;5G,17
301353.SZ,301353,6,跨境电商;人民币贬值受益;专精特新;减速器;锂电池概念;融资融券,33
000712.SZ,000712,6,期货概念;粤港澳大湾区;算力租赁;深股通;融资融券;股权转让(并购重组),33
688096.SH,688096,8,超导概念;污水处理;东数西算(算力);人工智能;算力租赁;云计算;DeepSeek概念;融资融券,17
301020.SZ,301020,9,长安汽车概念;华为汽车;专精特新;新能源汽车;比亚迪概念;燃料电池;国企改革;氢能源;融资融券,33
600217.SH,600217,9,供销社;金属回收;固废处理;西部大开发;垃圾分类;动力电池回收;金属铜;沪股通;融资融券,17
300569.SZ,300569,9,风电;横琴新区;光伏概念;海工装备;绿色电力;国企改革;回购增持再贷款概念;融资融券;深股通,33
600617.SH,600617,6,天然气;绿色电力;国企改革;地下管网;沪股通;融资融券,17
688299.SH,688299,11,MiniLED;比亚迪概念;专精特新;华为概念;固态电池;锂电池概念;储能;DeepSeek概念;POE胶膜;沪股通;融资融券,17
002986.SZ,002986,4,可降解塑料;回购增持再贷款概念;粤港澳大湾区;深股通,33
002134.SZ,002134,8,PCB概念;专精特新;新能源汽车;军工;大飞机;天津自贸区;京津冀一体化;深股通,33
002775.SZ,002775,15,新型城镇化;PPP概念;土壤修复;雄安新区;乡村振兴;旅游概念;粤港澳大湾区;创投;国企改革;绿色电力;一带一路;充电桩;储能;虚拟电厂;雅下水电概念,33
002016.SZ,002016,9,物业管理;广东自贸区;国企改革;一带一路;粤港澳大湾区;海工装备;2025年报预增;深股通;融资融券,33
603181.SH,603181,6,有机硅概念;染料;工业互联网;风电;沪股通;融资融券,17
300434.SZ,300434,10,流感;仿制药一致性评价;医药电商;创新药;维生素;CRO概念;三胎概念;地下管网;PPP概念;西部大开发,33
301383.SZ,301383,20,语音技术;智能音箱;物联网;百度概念;虚拟现实;跨境电商;抖音概念(字节概念);智能医疗;智能穿戴;电子竞技;MR(混合现实);专精特新;医疗器械概念;无线耳机;AI眼镜;人民币贬值受益;消费电子概念;一带一路;深股通;融资融券,33
601699.SH,601699,5,煤炭概念;煤化工概念;国企改革;沪股通;融资融券,17
600603.SH,600603,7,新疆振兴;西部大开发;统一大市场;一带一路;冷链物流;沪股通;摘帽,17
300127.SZ,300127,7,稀土永磁;华为概念;军工;特斯拉概念;新能源汽车;西部大开发;深股通,33
000554.SZ,000554,7,俄乌冲突概念;天然气;央企国企改革;国企改革;氢能源;融资融券;充电桩,33
002102.SZ,002102,5,毛发医疗;国企改革;合成生物;维生素;深股通,33
300179.SZ,300179,8,培育钻石;第三代半导体;海工装备;专精特新;新能源汽车;天然气;深股通;融资融券,33
300080.SZ,300080,13,石墨电极;TOPCON电池;煤化工概念;钒电池;绿色电力;储能;锂电池概念;石墨烯;国企改革;宁德时代概念;股权转让(并购重组);融资融券;深股通,33
605001.SH,605001,11,高铁;一带一路;养老概念;高压氧舱;新能源汽车;医美概念;机器人概念;比亚迪概念;碳纤维;储能;芯片概念,17
688551.SH,688551,13,光伏概念;专精特新;芯片概念;储能;比亚迪概念;新能源汽车;宁德时代概念;低空经济;华为概念;燃料电池;固态电池;氢能源;融资融券,17
603004.SH,603004,6,人民币贬值受益;专精特新;染料;商业航天;沪股通;融资融券,17
301220.SZ,301220,8,烟草;合成生物;参股银行;人民币贬值受益;一带一路;2025年报预增;深股通;融资融券,33
603530.SH,603530,9,柔性直流输电;特高压;抽水蓄能;智能电网;核电;风电;绿色电力;沪股通;融资融券,17
603326.SH,603326,2,智能家居;工业互联网,17
301069.SZ,301069,6,锂电池概念;PEEK材料;3D打印;2025年报预增;深股通;融资融券,33
300853.SZ,300853,18,新型工业化;传感器;机器人概念;电力物联网;无人机;语音技术;专精特新;机器视觉;人形机器人;智能电网;人工智能;智能穿戴;东数西算(算力);AI眼镜;DeepSeek概念;储能;海工装备;一带一路,33
600421.SH,600421,6,股权转让(并购重组);ST板块;风电;传感器;智慧城市;数据要素,22
300365.SZ,300365,42,电力物联网;虚拟电厂;华为数字能源;智能电网;碳交易;光伏建筑一体化;换电概念;智慧城市;水利;职业教育;储能;碳中和;物联网;时空大数据;风电;数据要素;信创;智慧政务;东数西算(算力);数据中心;工业互联网;空间计算;数字经济;京津冀一体化;人工智能;在线教育;MLOps概念;华为概念;DeepSeek概念;柔性直流输电;鸿蒙概念;AI智能体;低空经济;特高压;无人机;AIGC概念;养老概念;机器视觉;燃料电池;氢能源;一带一路;AI应用,33
000633.SZ,000633,3,西部大开发;核电;新疆振兴,33
920021.BJ,920021,27,京津冀一体化;先进封装;AI应用;6G概念;卫星导航;冰雪产业;体育产业;商业航天;虚拟数字人;Sora概念(文生视频);足球概念;融资融券;芯片概念;腾讯概念;短剧游戏;知识产权保护;毫米波雷达;智能穿戴;文化传媒概念;军民融合;军工;低空经济;人工智能;DeepSeek概念;AI智能体;AIGC概念;5G,151
000620.SZ,000620,12,存储芯片;芯片概念;参股银行;京津冀一体化;乡村振兴;体育产业;旅游概念;数据要素;IP经济(谷子经济);AI智能体;短剧游戏;深股通,33
300743.SZ,300743,3,专精特新;人民币贬值受益;回购增持再贷款概念,33
603815.SH,603815,7,新型城镇化;地下管网;PPP概念;水利;乡村振兴;一带一路;沪股通,17
605336.SH,605336,3,家用电器;智能家居;DeepSeek概念,17
600684.SH,600684,13,冰雪产业;物业管理;体育产业;家庭医生;养老概念;三胎概念;粤港澳大湾区;土壤修复;智慧城市;国企改革;2025年报预增;AI应用;融资融券,17
300915.SZ,300915,2,IP经济(谷子经济);融资融券,33
000802.SZ,000802,3,文化传媒概念;IP经济(谷子经济);旅游概念,33
002228.SZ,002228,5,福建自贸区;海峡两岸;数字水印;回购增持再贷款概念;小米概念,33
603506.SH,603506,6,物业管理;养老概念;垃圾分类;长三角一体化;2025年报预增;机器人概念,17
000510.SZ,000510,6,金属铜;小金属概念;石墨烯;芯片概念;西部大开发;化债概念(AMC概念),33
600731.SH,600731,9,农业种植;合成生物;乡村振兴;锂电池概念;回购增持再贷款概念;人民币贬值受益;国企改革;储能;商业航天,17
603168.SH,603168,7,三胎概念;民营医院;流感;眼科医疗;养老概念;仿制药一致性评价;医药电商,17
000810.SZ,000810,45,智能音箱;星闪概念;虚拟现实;鸿蒙概念;安防;元宇宙;在线教育;人工智能;智能穿戴;腾讯概念;Web3.0;物联网;智能家居;AIGC概念;百度概念;华为概念;数据要素;智能座舱;空间计算;小米概念;ChatGPT概念;文化传媒概念;数字经济;MR(混合现实);AI眼镜;WiFi 6;华为海思概念股;5G;汽车电子;消费电子概念;短剧游戏;柔性屏(折叠屏);家用电器;长安汽车概念;无人机;芯片概念;MiniLED;数据中心;OLED;眼科医疗;储能;F5G概念;西部大开发;深股通;融资融券,33
002211.SZ,002211,2,ST板块;有机硅概念,33
000757.SZ,000757,8,长安汽车概念;华为汽车;西部大开发;新能源汽车;小米汽车;工业互联网;比亚迪概念;小米概念,33
002226.SZ,002226,21,民爆概念;新疆振兴;央企国企改革;国企改革;雅下水电概念;一带一路;绿色电力;风电;水利;创投;军工;工业互联网;独角兽概念;军民融合;专精特新;新能源汽车;人工智能;比亚迪概念;多模态AI;AI语料;深股通,33
002170.SZ,002170,16,磷化工;化肥;生态农业;农村电商;转基因;土地流转;锂电池概念;钠离子电池;乡村振兴;垃圾分类;2025年报预增;无人机;数字乡村;物联网;人工智能;深股通,33
600052.SH,600052,5,体育产业;文化传媒概念;国企改革;储能;锂电池概念,17
002685.SZ,002685,13,高端装备;新型工业化;军工;专精特新;传感器;一带一路;芯片概念;DeepSeek概念;信创;航运概念;深股通;股权转让(并购重组);融资融券,33
301592.SZ,301592,8,军工;军工信息化;无人机;芯片概念;西部大开发;存储芯片;深股通;融资融券,33
603909.SH,603909,9,新型城镇化;房屋检测;水利;海峡两岸;福建自贸区;国企改革;智慧城市;新疆振兴;人工智能,17
300746.SZ,300746,15,装配式建筑;建筑节能;新型城镇化;水利;机器人概念;智慧城市;无人驾驶;污水处理;垃圾分类;数字经济;DeepSeek概念;数据要素;氢能源;天然气;股权转让(并购重组),33
601233.SH,601233,7,长三角一体化;回购增持再贷款概念;2025年报预增;煤炭概念;互联网金融;沪股通;融资融券,17
600503.SH,600503,5,参股银行;创新药;石墨烯;机器人概念;融资融券,17
300368.SZ,300368,16,互联网金融;无人零售;信创;智慧城市;云计算;京津冀一体化;雄安新区;算力租赁;华为概念;风电;机器人概念;国企改革;数据中心;股权转让(并购重组);深股通;摘帽,33
300004.SZ,300004,7,3D打印;核电;PM2.5;专精特新;粤港澳大湾区;一带一路;国企改革,33
605069.SH,605069,20,新型城镇化;水利;土壤修复;污水处理;雄安新区;人工智能;智慧城市;数字孪生;PPP概念;京津冀一体化;数字经济;碳中和;AI智能体;元宇宙;乡村振兴;智谱AI;旅游概念;IP经济(谷子经济);AIGC概念;物业管理,17
601798.SH,601798,15,海工装备;一带一路;氢能源;西部大开发;碳中和;专精特新;国企改革;央企国企改革;光热发电;储能;机器人概念;天然气;页岩气;俄乌冲突概念;股权转让(并购重组),17
002768.SZ,002768,23,PEEK材料;碳纤维;富士康概念;小米概念;人形机器人;华为汽车;比亚迪概念;新能源汽车;机器人概念;华为概念;充电桩;储能;可降解塑料;锂电池概念;风电;丙烯酸;人造肉;足球概念;体育产业;医美概念;环氧丙烷;融资融券;深股通,33
300071.SZ,300071,22,Sora概念(文生视频);小红书概念;AI语料;Web3.0;ChatGPT概念;AIGC概念;多模态AI;虚拟数字人;抖音概念(字节概念);数据要素;元宇宙;文化传媒概念;百度概念;腾讯概念;DeepSeek概念;人工智能;数字经济;华为概念;京津冀一体化;AI应用;比亚迪概念;深股通,33
