market_code,所属概念数量,所属概念,code,股票代码
33,26,注册制次新股;建筑节能;垃圾分类;房屋检测;水利;国企改革;光伏建筑一体化;智能物流;智慧城市;粤港澳大湾区;碳中和;物联网;机器人概念;光伏概念;DeepSeek概念;车联网(车路协同);人工智能;低空经济;碳交易;AI智能体;5G;AIGC概念;文化传媒概念;深股通;新股与次新股;融资融券,301632,301632.SZ
17,4,宠物经济;三胎概念;人民币贬值受益;网红经济,603238,603238.SH
33,9,宠物经济;三胎概念;露营经济;医疗器械概念;家用电器;消毒剂;跨境电商;智能家居;西部大开发,003023,003023.SZ
33,2,新型城镇化;融资融券,300983,300983.SZ
33,12,统一大市场;冷链物流;跨境电商;国企改革;智能物流;一带一路;人民币贬值受益;央企国企改革;华为概念;苹果概念;深股通;融资融券,001391,001391.SZ
33,8,先进封装;有机硅概念;芯片概念;粤港澳大湾区;装配式建筑;回购增持再贷款概念;深股通;股权转让(并购重组),001212,001212.SZ
17,2,沪股通;融资融券,601860,601860.SH
17,12,煤炭概念;煤化工概念;中字头股票;同花顺中特估100;高股息精选;证金持股;同花顺漂亮100;绿色电力;沪股通;融资融券;央企国企改革;国企改革,601088,601088.SH
33,28,MicroLED概念;MiniLED;柔性屏(折叠屏);华为手机;先进封装;MR(混合现实);OLED;消费电子概念;5G;苹果概念;芯片概念;富士康概念;AI眼镜;智能穿戴;汽车电子;智能座舱;专精特新;新型工业化;华为概念;光伏概念;虚拟现实;钙钛矿电池;机器人概念;华为汽车;锂电池概念;固态电池;钠离子电池;深股通,300545,300545.SZ
17,5,超级品牌;证金持股;同花顺漂亮100;沪股通;融资融券,603288,603288.SH
33,10,绿色电力;固废处理;污水处理;垃圾分类;PPP概念;国企改革;水利;机器人概念;深股通;融资融券,000544,000544.SZ
17,27,铜缆高速连接;液冷服务器;5G;毫米波雷达;6G概念;数据中心;高压快充;专精特新;比亚迪概念;新能源汽车;特斯拉概念;人形机器人;充电桩;2025年报预增;光伏概念;机器人概念;储能;军工;商业航天;换电概念;卫星导航;飞行汽车(eVTOL);低空经济;军民融合;医疗器械概念;沪股通;融资融券,688800,688800.SH
17,8,超超临界发电;绿色电力;虚拟电厂;国企改革;核电;可控核聚变;沪股通;融资融券,600023,600023.SH
17,4,冷链物流;一带一路;预制菜;沪股通,603057,603057.SH
33,12,无人零售;物联网;无人驾驶;智慧城市;人脸识别;机器人概念;智能物流;创投;换电概念;冷链物流;智能医疗;2025年报预增,300771,300771.SZ
17,9,AI应用;智能医疗;医药电商;AI语料;数据要素;AI智能体;DeepSeek概念;中俄贸易概念;机器人概念,605186,605186.SH
151,9,固态电池;POE胶膜;锂电池概念;3D打印;钙钛矿电池;光伏概念;专精特新;新股与次新股;融资融券,920056,920056.BJ
33,6,医疗器械概念;京津冀一体化;人民币贬值受益;机器人概念;深股通;融资融券,301367,301367.SZ
33,7,液冷服务器;有机硅概念;染料;东数西算(算力);硅能源;医美概念;深股通,300727,300727.SZ
33,5,高股息精选;证金持股;跨境支付(CIPS);深股通;融资融券,000001,000001.SZ
33,6,减肥药;创新药;医美概念;雄安新区;深股通;融资融券,300255,300255.SZ
33,31,中国AI 50;AI PC;算力租赁;东数西算(算力);英伟达概念;5G;数据安全;网络安全;信创;云办公;安防;车联网(车路协同);物联网;消费电子概念;人脸识别;智能座舱;智慧城市;机器视觉;ETC;鸿蒙概念;专精特新;工业互联网;DeepSeek概念;人工智能;新型工业化;在线教育;机器人概念;人形机器人;粤港澳大湾区;智能医疗;深股通,001339,001339.SZ
151,3,体育产业;融资融券;专精特新,920527,920527.BJ
17,49,物联网;移动支付;人脸识别;安防;无人驾驶;智慧城市;智能家居;华为概念;数字孪生;机器人概念;虚拟现实;星闪概念;智慧灯杆;粤港澳大湾区;人工智能;工业互联网;传感器;低空经济;网络安全;智能音箱;信创;鸿蒙概念;智慧政务;数据安全;DeepSeek概念;东数西算(算力);元宇宙;华为盘古;5G;养老概念;无人机;数据中心;量子科技;WiFi 6;水利;华为昇腾;消费电子概念;两轮车;智能医疗;充电桩;ChatGPT概念;储能;锂电池概念;智能电网;虚拟电厂;碳交易;共封装光学(CPO);融资融券;沪股通,688609,688609.SH
151,10,家用电器;新型工业化;数据中心;军工;机器人概念;锂电池概念;工业互联网;风电;新股与次新股;融资融券,920080,920080.BJ
151,7,智能家居;鸿蒙概念;物联网;融资融券;人民币贬值受益;跨境电商;家用电器,920926,920926.BJ
33,10,独角兽概念;海峡两岸;华为概念;智能穿戴;消费电子概念;人民币贬值受益;新能源汽车;MiniLED;OLED;融资融券,001373,001373.SZ
17,5,证金持股;国企改革;央企国企改革;沪股通;融资融券,600029,600029.SH
17,5,乳业;三胎概念;国企改革;京津冀一体化;沪股通,600429,600429.SH
17,4,足球概念;体育产业;人民币贬值受益;沪股通,605099,605099.SH
33,7,光伏概念;固态电池;锂电池概念;绿色电力;比亚迪概念;专精特新;融资融券,301168,301168.SZ
22,8,ST板块;粤港澳大湾区;PPP概念;医疗器械概念;眼科医疗;民营医院;细胞免疫治疗;医药电商,600568,600568.SH
17,12,房屋检测;数据中心;新型城镇化;水利;存储芯片;PPP概念;污水处理;芯片概念;共同富裕示范区;地下管网;碳中和;特色小镇,603316,603316.SH
151,11,无人驾驶;一带一路;储能;融资融券;汽车电子;消费电子概念;车联网(车路协同);智能家居;电子竞技;智能穿戴;新能源汽车,920212,920212.BJ
17,14,航运概念;中韩自贸区;证金持股;绿色电力;国企改革;冷链物流;免税店;乡村振兴;一带一路;虚拟电厂;DeepSeek概念;融资融券;华为概念;沪股通,600017,600017.SH
17,12,跨境电商;海峡两岸;智能家居;养老概念;净水概念;人民币贬值受益;一带一路;机器人概念;福建自贸区;小米概念;芯片概念;沪股通,603408,603408.SH
33,8,2025年报预增;建筑节能;数据中心;液冷服务器;储能;京津冀一体化;工业互联网;新疆振兴,001210,001210.SZ
17,14,虚拟电厂;光伏建筑一体化;光伏概念;绿色电力;储能;碳交易;风电;数据中心;氢能源;碳中和;阿里巴巴概念;腾讯概念;沪股通;融资融券,601778,601778.SH
17,22,绿色电力;医疗废物处理;PPP概念;高股息精选;煤化工概念;国企改革;固废处理;地下管网;乡村振兴;污水处理;雄安新区;土壤修复;垃圾分类;新型城镇化;净水概念;京津冀一体化;智慧城市;DeepSeek概念;沪股通;融资融券;人工智能;机器人概念,600008,600008.SH
33,19,长安汽车概念;飞行汽车(eVTOL);小米汽车;无人驾驶;低空经济;比亚迪概念;车联网(车路协同);小米概念;智慧城市;人脸识别;虚拟现实;人工智能;充电桩;国企改革;氢能源;央企国企改革;深股通;中字头股票;融资融券,301215,301215.SZ
17,3,预制菜;冷链物流;长三角一体化,605089,605089.SH
17,9,航运概念;统一大市场;冷链物流;国企改革;中俄贸易概念;一带一路;碳中和;沪股通;融资融券,600125,600125.SH
151,5,流感;融资融券;仿制药一致性评价;减肥药;创新药,920735,920735.BJ
33,8,生物疫苗;肝炎概念;仿制药一致性评价;国企改革;回购增持再贷款概念;央企国企改革;深股通;融资融券,300294,300294.SZ
33,24,柔性直流输电;智能电网;虚拟电厂;抽水蓄能;电力物联网;特高压;风电;充电桩;绿色电力;储能;光伏概念;核电;数据中心;工业互联网;宁德时代概念;一带一路;创投;福建自贸区;海峡两岸;网络安全;DeepSeek概念;区块链;融资融券;深股通,300712,300712.SZ
17,19,黄金概念;金属铅;金属锌;金属铜;小金属概念;金属钴;盐湖提锂;同花顺出海50;2025年报预增;一带一路;锂电池概念;国企改革;同花顺中特估100;氢能源;同花顺漂亮100;福建自贸区;沪股通;融资融券;证金持股,601899,601899.SH
33,11,军民融合;军工;核电;核污染防治;商业航天;专精特新;西部大开发;垃圾分类;国企改革;深股通;融资融券,002246,002246.SZ
17,11,宠物经济;基因测序;禽流感;猴痘概念;幽门螺杆菌概念;肝炎概念;医疗器械概念;辅助生殖;人民币贬值受益;融资融券;沪股通,688606,688606.SH
17,19,专精特新;3D打印;新型工业化;工业母机;机器人概念;大飞机;商业航天;汽车热管理;高端装备;长安汽车概念;高铁;新能源汽车;人民币贬值受益;农机;空气能热泵;一带一路;HJT电池;氢能源;融资融券,688355,688355.SH
33,45,国资云;虚拟电厂;云计算;华为鲲鹏;华为昇腾;财税数字化;信创;智谱AI;区块链;阿里巴巴概念;数据要素;多模态AI;腾讯概念;AI智能体;百度概念;鸿蒙概念;智能电网;DeepSeek概念;ERP概念;数字货币;互联网金融;AIGC概念;虚拟数字人;数字经济;元宇宙;人工智能;华为概念;碳交易;安防;充电桩;碳中和;储能;创投;军工信息化;粤港澳大湾区;机器人概念;横琴新区;军工;光伏概念;军民融合;AI应用;国企改革;央企国企改革;深股通;融资融券,002063,002063.SZ
17,5,高股息精选;证金持股;国企改革;沪股通;融资融券,601818,601818.SH
33,6,C2M概念;网红经济;智能家居;粤港澳大湾区;物联网;股权转让(并购重组),002853,002853.SZ
17,12,中韩自贸区;航运概念;统一大市场;自由贸易港;上海自贸区;上海国企改革;一带一路;跨境电商;国企改革;海峡两岸;沪股通;融资融券,601083,601083.SH
17,17,文化传媒概念;短剧游戏;手机游戏;网络游戏;在线教育;职业教育;蚂蚁集团概念;AI智能体;DeepSeek概念;国企改革;算力租赁;AI应用;东数西算(算力);虚拟现实;融资融券;数据中心;沪股通,601928,601928.SH
17,14,特高压;智能电网;钒电池;碳交易;储能;碳中和;央企国企改革;国企改革;物联网;参股券商;期货概念;信托概念;沪股通;融资融券,600517,600517.SH
17,7,ERP概念;AI智能体;云计算;DeepSeek概念;数字经济;人工智能;融资融券,688479,688479.SH
33,28,房屋检测;装配式建筑;建筑节能;地下管网;光伏建筑一体化;新型城镇化;高股息精选;回购增持再贷款概念;冰雪产业;同花顺中特估100;雄安新区;一带一路;海工装备;高铁;核电;水利;石墨烯;绿色电力;乡村振兴;光伏概念;同花顺漂亮100;抽水蓄能;数字经济;储能;充电桩;数据中心;深股通;融资融券,002271,002271.SZ
17,6,专精特新;新型工业化;机器人概念;新能源汽车;储能;融资融券,688395,688395.SH
33,13,消费电子概念;柔性屏(折叠屏);无线耳机;AI眼镜;智能穿戴;液冷服务器;特斯拉概念;比亚迪概念;智能音箱;减速器;机器人概念;深股通;融资融券,300709,300709.SZ
17,2,预制菜;沪股通,603170,603170.SH
17,14,C2M概念;铜缆高速连接;华为概念;数字经济;人工智能;智能家居;智能物流;跨境电商;工业互联网;AIGC概念;AI智能体;新疆振兴;AI应用;融资融券,600337,600337.SH
151,3,医疗器械概念;新股与次新股;融资融券,920180,920180.BJ
151,8,智慧城市;地下管网;传感器;核电;专精特新;物联网;融资融券;人工智能,920651,920651.BJ
17,18,超超临界发电;虚拟电厂;核电;储能;氢能源;高端装备;一带一路;碳中和;国企改革;军工;西部大开发;商业航天;煤化工概念;数据安全;天然气;页岩气;融资融券;沪股通,601369,601369.SH
17,3,维生素;人民币贬值受益;沪股通,603235,603235.SH
33,23,超级品牌;预制菜;证金持股;同花顺漂亮100;净水概念;家用电器;智能物流;深股通;融资融券;空气能热泵;智能家居;一体化压铸;回购增持再贷款概念;机器人概念;工业互联网;新能源汽车;储能;工业母机;锂电池概念;MCU芯片;芯片概念;第三代半导体;液冷服务器,000651,000651.SZ
17,12,军工信息化;卫星导航;商业航天;华为昇腾;军工;无人机;DeepSeek概念;专精特新;西部大开发;2025年报预增;沪股通;融资融券,688636,688636.SH
17,13,统一大市场;中俄贸易概念;智能物流;雄安新区;航运概念;一带一路;比亚迪概念;数字经济;无人驾驶;储能;动力电池回收;数据要素;沪股通,603569,603569.SH
33,13,AI应用;ChatGPT概念;CRO概念;多模态AI;智能医疗;创新药;人工智能;流感;合成生物;医疗器械概念;2025年报预增;人民币贬值受益;融资融券,301230,301230.SZ
33,17,ST板块;装配式建筑;新型城镇化;粤港澳大湾区;物业管理;医疗器械概念;PPP概念;光伏概念;光伏建筑一体化;乡村振兴;数据中心;风电;华为概念;东数西算(算力);数字货币;区块链;算力租赁,002822,002822.SZ
17,4,预制菜;冷链物流;智能物流;沪股通,605188,605188.SH
33,5,养老概念;医疗器械概念;人民币贬值受益;粤港澳大湾区;独角兽概念,002551,002551.SZ
33,8,露营经济;家用电器;跨境电商;宠物经济;粤港澳大湾区;网红经济;2025年报预增;芯片概念,300824,300824.SZ
17,6,代糖概念;玉米;合成生物;国企改革;沪股通;融资融券,600866,600866.SH
17,3,智能电网;储能;光伏概念,603829,603829.SH
151,3,医疗器械概念;PM2.5;融资融券,920802,920802.BJ
17,28,同花顺中特估100;地下管网;国企改革;乡村振兴;新疆振兴;西部大开发;新型城镇化;污水处理;央企国企改革;一带一路;水利;碳中和;数字经济;智慧城市;人工智能;DeepSeek概念;低空经济;车联网(车路协同);机器人概念;数据要素;智慧政务;3D打印;沪股通;融资融券;数据中心;PPP概念;股权转让(并购重组);中字头股票,600720,600720.SH
17,10,液冷服务器;AI眼镜;小米概念;共封装光学(CPO);华为概念;脑机接口;一带一路;医疗器械概念;沪股通;融资融券,688371,688371.SH
33,15,BC电池;钙钛矿电池;TOPCON电池;HJT电池;MicroLED概念;第三代半导体;先进封装;OLED;MiniLED;光伏概念;芯片概念;消费电子概念;PCB概念;融资融券;深股通,300776,300776.SZ
33,6,猪肉;土地流转;乡村振兴;碳中和;深股通;融资融券,002157,002157.SZ
22,10,仿制药一致性评价;创新药;医药电商;流感;幽门螺杆菌概念;肝炎概念;三胎概念;ST板块;海南自贸区;专精特新,605199,605199.SH
33,13,长安汽车概念;华为汽车;新能源汽车;智能音箱;军民融合;储能;光伏概念;ST板块;HJT电池;TOPCON电池;钙钛矿电池;碳中和;可降解塑料,300716,300716.SZ
