code,所属概念数量,股票代码,所属概念,market_code
920020,5,920020.BJ,无人驾驶;专精特新;新股与次新股;融资融券;人民币贬值受益,151
603033,5,603033.SH,可降解塑料;新能源汽车;高铁;沪股通;融资融券,17
300980,16,300980.SZ,新能源汽车;专精特新;小米概念;长安汽车概念;华为概念;消费电子概念;机器人概念;锂电池概念;人形机器人;有机硅概念;建筑节能;柔性屏(折叠屏);一带一路;足球概念;2026中报预增;融资融券,33
600517,13,600517.SH,碳交易;参股券商;央企国企改革;信托概念;钒电池;智能电网;碳中和;国企改革;储能;特高压;物联网;沪股通;融资融券,17
002085,21,002085.SZ,两轮车;共同富裕示范区;独角兽概念;飞行汽车(eVTOL);航空发动机;低空经济;碳纤维;同花顺新质50;一体化压铸;华为汽车;无人机;碳中和;海工装备;特斯拉概念;新能源汽车;风电;比亚迪概念;锂电池概念;融资融券;深股通;5G,33
920050,5,920050.BJ,养老概念;医疗器械概念;新股与次新股;融资融券;人民币贬值受益,151
600854,4,600854.SH,物业管理;家用电器;军民融合;超超临界发电,17
000517,5,000517.SZ,物业管理;建筑节能;长三角一体化;深股通;融资融券,33
601026,13,601026.SH,丙烯酸;碳纤维;风电;注册制次新股;海工装备;储能;新能源汽车;锂电池概念;专精特新;光伏概念;芯片概念;新股与次新股;融资融券,17
002678,12,002678.SZ,特色小镇;职业教育;三胎概念;旅游概念;文化传媒概念;IP经济(谷子经济);在线教育;数字经济;人工智能;国企改革;粤港澳大湾区;深股通,33
000910,3,000910.SZ,锂电池概念;PCB概念;融资融券,33
300818,6,300818.SZ,高端装备;人民币贬值受益;专精特新;一带一路;宁德时代概念;深股通,33
002063,45,002063.SZ,财税数字化;国资云;虚拟电厂;云计算;智谱AI;华为鲲鹏;多模态AI;信创;区块链;华为昇腾;AI智能体;鸿蒙概念;数据要素;百度概念;阿里巴巴概念;AI应用;数字货币;AIGC概念;腾讯概念;ERP概念;虚拟数字人;互联网金融;DeepSeek概念;智能电网;数字经济;元宇宙;人工智能;碳交易;安防;碳中和;充电桩;华为概念;创投;储能;军工信息化;粤港澳大湾区;央企国企改革;机器人概念;国企改革;横琴新区;军工;军民融合;光伏概念;深股通;融资融券,33
300105,12,300105.SZ,雄安新区;DeepSeek概念;碳中和;固废处理;风电;国企改革;华为概念;PM2.5;超超临界发电;央企国企改革;储能;光伏概念,33
600635,11,600635.SH,天然气;互联网金融;污水处理;独角兽概念;创投;绿色电力;充电桩;新能源汽车;高压快充;沪股通;融资融券,17
688236,9,688236.SH,智能医疗;牙科医疗;医疗器械概念;京津冀一体化;机器人概念;3D打印;专精特新;融资融券;沪股通,17
301026,4,301026.SZ,小金属概念;金属回收;黄金概念;融资融券,33
002069,6,002069.SZ,预制菜;乡村振兴;冷链物流;国企改革;碳中和;人民币贬值受益,33
603535,14,603535.SH,自由贸易港;统一大市场;航运概念;跨境电商;智能物流;数字经济;拼多多概念;阿里巴巴概念;抖音概念(字节概念);物联网;粤港澳大湾区;低空经济;无人驾驶;沪股通,17
300520,45,300520.SZ,量子科技;华为昇腾;网络安全;MLOps概念;东数西算(算力);信创;5G;华为鲲鹏;数据中心(AIDC);智慧政务;车联网(车路协同);华为概念;AI智能体;军工信息化;AI应用;数据要素;ChatGPT概念;ETC;商业航天;数字乡村;无人驾驶;智慧城市;AIGC概念;人工智能;区块链;低空经济;DeepSeek概念;军工;数字孪生;比亚迪概念;机器人概念;数字经济;虚拟电厂;在线教育;储能;汽车热管理;新能源汽车;智能物流;智能医疗;水利;宁德时代概念;锂电池概念;养老概念;深股通;融资融券,33
600284,12,600284.SH,新型城镇化;水利;建筑节能;算力租赁;自由贸易港;车联网(车路协同);创投;国企改革;上海自贸区;证金持股;沪股通;融资融券,17
002373,47,002373.SZ,AI应用;AIGC概念;AI智能体;蚂蚁集团概念;数据要素;元宇宙;多模态AI;百度概念;互联网金融;云计算;数字经济;阿里巴巴概念;DeepSeek概念;人脸识别;人工智能;数字孪生;时空大数据;车联网(车路协同);智慧城市;ETC;安防;低空经济;物联网;京津冀一体化;智能物流;跨境电商;水利;小米汽车;华为概念;体育产业;大飞机;无人机;无人驾驶;机器视觉;一带一路;东数西算(算力);雄安新区;商业航天;充电桩;数据中心(AIDC);小米概念;储能;毫米波雷达;足球概念;汽车电子;深股通;融资融券,33
605138,5,605138.SH,乡村振兴;农业种植;一带一路;人民币贬值受益;2026中报预增,17
002355,24,002355.SZ,算力租赁;时空大数据;数据要素;人脸识别;鸿蒙概念;百度概念;人工智能;车联网(车路协同);网约车;长安汽车概念;EDR概念;东数西算(算力);低空经济;飞行汽车(eVTOL);粤港澳大湾区;无人驾驶;无人机;比亚迪概念;新能源汽车;智能座舱;参股银行;汽车电子;5G;融资融券,33
300809,10,300809.SZ,人形机器人;工业母机;新型工业化;机器人概念;高端装备;专精特新;第三代半导体;光刻机;一带一路;深股通,33
300180,21,300180.SZ,数字货币;跨境支付(CIPS);移动支付;互联网金融;蚂蚁集团概念;区块链;华为鲲鹏;数据要素;信创;参股券商;腾讯概念;创投;一带一路;工业互联网;长安汽车概念;华为汽车;低空经济;华为概念;比亚迪概念;深股通;融资融券,33
003022,16,003022.SZ,环氧丙烷;POE胶膜;煤化工概念;钠离子电池;可降解塑料;光刻胶;固态电池;锂电池概念;HJT电池;光伏概念;芯片概念;PEEK材料;先进封装;2026中报预增;融资融券;深股通,33
002550,6,002550.SZ,仿制药一致性评价;创新药;肝炎概念;合成生物;深股通;重组蛋白,33
601339,5,601339.SH,高股息精选;参股银行;人民币贬值受益;沪股通;融资融券,17
000409,35,000409.SZ,华为盘古;鸿蒙概念;ERP概念;ChatGPT概念;多模态AI;空间计算;AI智能体;AI应用;国产操作系统;数据要素;云计算;时空大数据;网络安全;华为昇腾;数字孪生;数字经济;物联网;DeepSeek概念;人工智能;腾讯概念;工业互联网;新型工业化;华为概念;机器人概念;东数西算(算力);军民融合;智能电网;卫星导航;数据中心(AIDC);国企改革;智能穿戴;5G;光伏概念;煤化工概念;深股通,33
603618,16,603618.SH,光纤概念;特高压;PET铜箔;5G;抽水蓄能;智能电网;光伏概念;储能;风电;新能源汽车;锂电池概念;沪股通;石墨烯;共同富裕示范区;2026中报预增;融资融券,17
301446,4,301446.SZ,农机;数据中心(AIDC);风电;融资融券,33
300295,10,300295.SZ,数据要素;ST板块;养老概念;人工智能;AI应用;AI智能体;互联网金融;文化传媒概念;DeepSeek概念;租售同权,33
601686,7,601686.SH,高股息精选;天津自贸区;地下管网;雅下水电概念;雄安新区;水利;沪股通,17
300005,23,300005.SZ,露营经济;三胎概念;足球概念;跨境电商;冰雪产业;体育产业;MicroLED概念;柔性屏(折叠屏);AI眼镜;MiniLED;OLED;机器人概念;消费电子概念;智能穿戴;芯片概念;京津冀一体化;商业航天;汽车芯片;MCU芯片;融资融券;2026中报预增;深股通,33
301567,11,301567.SZ,虚拟现实;小米概念;专精特新;安防;智能穿戴;机器人概念;无人机;消费电子概念;汽车电子;AI眼镜;融资融券,33
002635,35,002635.SZ,同花顺果指数;柔性屏(折叠屏);苹果概念;MR(混合现实);无线耳机;智能音箱;消费电子概念;无线充电;智能穿戴;MiniLED;汽车电子;5G;小米概念;OLED;传感器;虚拟现实;特斯拉概念;华为概念;新能源汽车;高压快充;海峡两岸;机器人概念;智能家居;无人机;充电桩;元宇宙;储能;人民币贬值受益;燃料电池;一带一路;氢能源;深股通;2026中报预增;共封装光学(CPO);融资融券,33
000723,15,000723.SZ,煤炭概念;煤化工概念;天然气;碳中和;污水处理;氢能源;燃料电池;储能;超级电容;机器人概念;深股通;新能源汽车;无人驾驶;股权转让(并购重组);融资融券,33
300466,23,300466.SZ,鸿蒙概念;AI应用;人工智能;智能物流;C2M概念;数据安全;工业互联网;新型工业化;网络安全;机器人概念;云计算;燃料电池;一带一路;机器视觉;换电概念;无人机;华为概念;新能源汽车;比亚迪概念;国企改革;数据中心(AIDC);光伏概念;深股通,33
600853,18,600853.SH,冰雪产业;体育产业;新型城镇化;旅游概念;雅下水电概念;农村电商;乡村振兴;PPP概念;生态农业;黑龙江自贸区;地下管网;一带一路;水利;国企改革;创投;智慧城市;商业航天;抽水蓄能,17
605166,0,605166.SH,,17
600477,11,600477.SH,雄安新区;装配式建筑;一带一路;建筑节能;光伏建筑一体化;工业互联网;储能;HJT电池;钙钛矿电池;沪股通;融资融券,17
603110,8,603110.SH,算力租赁;东数西算(算力);PCB概念;数据中心(AIDC);AIGC概念;DeepSeek概念;石墨烯;2026中报预增,17
600512,6,600512.SH,PPP概念;参股银行;创投;一带一路;数字孪生;融资融券,17
300571,33,300571.SZ,算力租赁;东数西算(算力);F5G概念;华为昇腾;快手概念;数据中心(AIDC);数字水印;WiFi 6;智谱AI;6G概念;共封装光学(CPO);多模态AI;5G;腾讯概念;阿里巴巴概念;芯片概念;智能音箱;数据要素;虚拟现实;鸿蒙概念;元宇宙;虚拟数字人;无人机;DeepSeek概念;数字经济;储能;低空经济;机器人概念;短剧游戏;人形机器人;智能家居;文化传媒概念;IP经济(谷子经济),33
600119,11,600119.SH,跨境电商;物业管理;统一大市场;ST板块;自由贸易港;租售同权;上海国企改革;国企改革;长三角一体化;卫星导航;金属铜,22
600850,55,600850.SH,华为盘古;国资云;华为鲲鹏;数据安全;智慧政务;云计算;网络安全;ChatGPT概念;多模态AI;华为昇腾;信创;AI应用;AIGC概念;AI智能体;数据要素;数字乡村;阿里巴巴概念;虚拟数字人;腾讯概念;人脸识别;短剧游戏;互联网金融;数字孪生;跨境支付(CIPS);DeepSeek概念;智慧城市;智能电网;数字经济;职业教育;人工智能;东数西算(算力);智能医疗;物联网;车联网(车路协同);工业互联网;数据中心(AIDC);水利;华为概念;低空经济;乡村振兴;核电;大飞机;国企改革;机器人概念;央企国企改革;卫星导航;新型工业化;商业航天;液冷服务器;无人驾驶;人形机器人;WiFi 6;沪股通;光刻机;融资融券,17
600215,10,600215.SH,数字经济;装配式建筑;智能物流;新型工业化;人工智能;机器人概念;物业管理;人民币贬值受益;特斯拉概念;新能源汽车,17
300796,2,300796.SZ,共同富裕示范区;人民币贬值受益,33
603709,4,603709.SH,养老概念;跨境电商;人民币贬值受益;工业互联网,17
002253,27,002253.SZ,人脸识别;华为昇腾;语音技术;安防;网络安全;信创;华为鲲鹏;华为概念;智慧政务;云计算;虚拟现实;车联网(车路协同);元宇宙;卫星导航;人工智能;数据要素;职业教育;军工信息化;智慧城市;军工;军民融合;低空经济;数字孪生;成飞概念;西部大开发;虚拟电厂;摘帽,33
300389,11,300389.SZ,虚拟现实;华为概念;数字经济;MicroLED概念;储能;柔性屏(折叠屏);创投;人民币贬值受益;MiniLED;足球概念;深股通,33
601636,7,601636.SH,硅能源;建筑节能;光伏概念;芯片概念;沪股通;融资融券;玻璃基板,17
002209,6,002209.SZ,工业互联网;污水处理;新型工业化;机器人概念;粤港澳大湾区;消毒剂,33
600728,35,600728.SH,虚拟数字人;ChatGPT概念;AI语料;AIGC概念;AI应用;多模态AI;AI智能体;数据要素;元宇宙;华为鲲鹏;鸿蒙概念;云计算;移动支付;国产操作系统;DeepSeek概念;阿里巴巴概念;信创;数字孪生;华为昇腾;智慧城市;人脸识别;人工智能;空间计算;车联网(车路协同);工业互联网;安防;低空经济;华为概念;粤港澳大湾区;机器视觉;数据中心(AIDC);MR(混合现实);毫米波雷达;融资融券;沪股通,17
301222,3,301222.SZ,人民币贬值受益;工业互联网;融资融券,33
600528,15,600528.SH,地下管网;国企改革;高铁;央企国企改革;污水处理;海工装备;DeepSeek概念;人工智能;工业互联网;高端装备;抽水蓄能;机器人概念;沪股通;融资融券;中字头股票,17
001330,12,001330.SZ,短剧游戏;IP经济(谷子经济);文化传媒概念;AI视频;AIGC概念;腾讯概念;抖音概念(字节概念);AI应用;阿里巴巴概念;新疆振兴;西部大开发;深股通,33
688113,9,688113.SH,专精特新;比亚迪概念;小米概念;新能源汽车;华为汽车;小米汽车;军工;航空发动机;融资融券,17
600758,6,600758.SH,煤炭概念;绿色电力;风电;国企改革;沪股通;融资融券,17
603227,11,603227.SH,化肥;民爆概念;新疆振兴;天然气;国企改革;西部大开发;人工智能;无人驾驶;华为概念;沪股通;融资融券,17
001393,13,001393.SZ,专精特新;光伏概念;注册制次新股;储能;比亚迪概念;数据中心(AIDC);新能源汽车;风电;东数西算(算力);绿色电力;深股通;新股与次新股;融资融券,33
002987,23,002987.SZ,跨境支付(CIPS);知识产权保护;虚拟数字人;移动支付;数字货币;AI应用;鸿蒙概念;数字经济;互联网金融;电子身份证;数据要素;区块链;AI智能体;智慧政务;国产操作系统;京津冀一体化;信创;人工智能;DeepSeek概念;百度概念;数据安全;融资融券;深股通,33
002401,32,002401.SZ,Web3.0;数字经济;跨境电商;数据要素;区块链;AI智能体;DeepSeek概念;ChatGPT概念;智慧城市;统一大市场;国资云;人工智能;华为鲲鹏;智能物流;自由贸易港;ETC;信创;阿里巴巴概念;航运概念;云计算;国企改革;安防;碳中和;央企国企改革;上海自贸区;华为概念;碳交易;机器视觉;数据中心(AIDC);融资融券;深股通;中字头股票,33
603007,12,603007.SH,储能;新型城镇化;PPP概念;新能源汽车;机器人概念;传感器;汽车芯片;沪股通;无人驾驶;低空经济;摘帽;股权转让(并购重组),17
600796,13,600796.SH,生态农业;乡村振兴;净水概念;合成生物;土壤修复;污水处理;固废处理;国企改革;地下管网;生物质能发电;绿色电力;芯片概念;沪股通,17
603718,6,603718.SH,动物疫苗;ST板块;基因测序;医疗器械概念;牙科医疗;股权转让(并购重组),22
